Project,HoleID,SampleID,Paired_SampleID,General_control,Control_type,Au_Element,Au_unit,Au_DL,Au_EV,Au_SD,Au_or_ppm,Au_dp_ppm,Ag_Element,Ag_unit,Ag_DL,Ag_EV,Ag_SD,Lab,Batchname,Date
Celeste,GTCR20-092,V891920,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.63,,Ag,ppm,0.5,0.904,0.066,ALS,YW20209801,2020-10-22
Celeste,GTCR20-092,V891980,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.56,,Ag,ppm,0.5,0.904,0.066,ALS,YW20209801,2020-10-22
Celeste,GTCR20-093,B0232080,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.58,,Ag,ppm,0.5,0.904,0.066,ALS,YW20221277,2020-10-29
Celeste,GTCR20-093,B0232100,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.66,,Ag,ppm,0.5,0.904,0.066,ALS,YW20221277,2020-10-29
Celeste,GTCR20-093,B0232140,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.71,,Ag,ppm,0.5,0.904,0.066,ALS,YW20221277,2020-10-29
Celeste,GTCR20-094,B0232240,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.33,,Ag,ppm,0.5,0.904,0.066,ALS,YW20227378,2020-11-18
Celeste,GTCR20-094,B0232260,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.38,,Ag,ppm,0.5,0.904,0.066,ALS,YW20227378,2020-11-18
Celeste,GTCR20-094,B0232280,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.29,,Ag,ppm,0.5,0.904,0.066,ALS,YW20227378,2020-11-18
Celeste,GTCR20-094,B0232300,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.42,,Ag,ppm,0.5,0.904,0.066,ALS,YW20227378,2020-11-18
Celeste,GTCR20-094,B0232320,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.33,,Ag,ppm,0.5,0.904,0.066,ALS,YW20227379,2020-11-15
Celeste,GTCR20-094,B0232380,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.58,,Ag,ppm,0.5,0.904,0.066,ALS,YW20227378,2020-11-18
Celeste,GTCR20-095,B0232400,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.46,,Ag,ppm,0.5,0.904,0.066,ALS,YW20229625,2020-11-16
Celeste,GTCR20-095,B0232440,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.55,,Ag,ppm,0.5,0.904,0.066,ALS,YW20229625,2020-11-16
Celeste,GTCR20-095,B0232480,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.4,,Ag,ppm,0.5,0.904,0.066,ALS,YW20229625,2020-11-16
Celeste,GTCR20-095,B0232520,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.39,,Ag,ppm,0.5,0.904,0.066,ALS,YW20229624,2020-11-15
Celeste,GTCR20-096,C256600,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.57,,Ag,ppm,0.5,0.904,0.066,ALS,YW20236231,2020-11-22
Celeste,GTCR20-096,C256660,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.44,,Ag,ppm,0.5,0.904,0.066,ALS,YW20236231,2020-11-22
Celeste,GTCR20-096,C256720,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.31,,Ag,ppm,0.5,0.904,0.066,ALS,YW20242888,2020-11-22
Celeste,GTCR20-096,C256780,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.49,,Ag,ppm,0.5,0.904,0.066,ALS,YW20242888,2020-11-22
Celeste,GTCR20-097,B0232540,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.48,,Ag,ppm,0.5,0.904,0.066,ALS,YW20246106,2020-11-24
Celeste,GTCR20-097,B0232600,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.5,,Ag,ppm,0.5,0.904,0.066,ALS,YW20246106,2020-11-24
Celeste,GTCR20-097,B0232660,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.6,,Ag,ppm,0.5,0.904,0.066,ALS,YW20246106,2020-11-24
Celeste,GTCR20-097,B0232720,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.53,,Ag,ppm,0.5,0.904,0.066,ALS,YW20246106,2020-11-24
Celeste,GTCR20-098,C256840,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.59,,Ag,ppm,0.5,0.904,0.066,ALS,YW20248844,2020-11-26
Celeste,GTCR20-098,C256900,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.4,,Ag,ppm,0.5,0.904,0.066,ALS,YW20248844,2020-11-26
Celeste,GTCR20-099,B0232780,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.5,,Ag,ppm,0.5,0.904,0.066,ALS,YW20253779,2020-11-29
Celeste,GTCR20-100,C256960,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,4.98,,Ag,ppm,0.5,0.904,0.066,ALS,YW20257314,2020-12-07
Celeste,GTCR20-101,C257060,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.59,,Ag,ppm,0.5,0.904,0.066,ALS,YW20257314,2020-12-07
Celeste,GTCR20-104,C257140,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.56,,Ag,ppm,0.5,0.904,0.066,ALS,YW20262859,2020-12-06
Celeste,GTCR20-106,C257180,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.03,,Ag,ppm,0.5,0.904,0.066,ALS,YW20270079,2020-12-23
Celeste,GTCR20-106,C257220,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.45,,Ag,ppm,0.5,0.904,0.066,ALS,YW20270079,2020-12-23
Celeste,GTCR20-110,B0233040,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,3.66,,Ag,ppm,0.5,0.904,0.066,ALS,YW20271192,2020-12-23
Celeste,GTCR20-112,B0233100,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.66,,Ag,ppm,0.5,0.904,0.066,ALS,YW20278513,2021-01-12
Celeste,GTCR21-113,B0233180,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.51,,Ag,ppm,0.5,0.904,0.066,ALS,YW21096453,2021-05-17
Celeste,GTCR21-113,B0233200,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.69,,Ag,ppm,0.5,0.904,0.066,ALS,YW21096453,2021-05-17
Celeste,GTCR21-114,S891480,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.79,,Ag,ppm,0.5,0.904,0.066,ALS,YW21098971,2021-05-21
Celeste,GTCR21-114,S891500,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.64,,Ag,ppm,0.5,0.904,0.066,ALS,YW21098971,2021-05-21
Celeste,GTCR21-114,V888960,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.66,,Ag,ppm,0.5,0.904,0.066,ALS,YW21098971,2021-05-21
Celeste,GTCR21-114,V888980,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.63,,Ag,ppm,0.5,0.904,0.066,ALS,YW21098971,2021-05-21
Celeste,GTCR21-114,V889000,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.6,,Ag,ppm,0.5,0.904,0.066,ALS,YW21098971,2021-05-21
Celeste,GTCR21-115,V738060,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.55,,Ag,ppm,0.5,0.904,0.066,ALS,YW21103570,2021-05-31
Celeste,GTCR21-115,X412960,,CRM,OREAS 226,Au,ppm,0.005,5.45,0.126,5.19,,Ag,ppm,0.5,0.904,0.066,ALS,YW21103570,2021-05-31
Celeste,GTCR20-089,H0008160,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.908,,Ag,ppm,0.5,0.093,0.007,ALS,YW20187974,2020-09-24
Celeste,GTCR20-089,H0008200,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.895,,Ag,ppm,0.5,0.093,0.007,ALS,YW20187974,2020-09-24
Celeste,GTCR20-089,H0008280,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.896,,Ag,ppm,0.5,0.093,0.007,ALS,YW20187974,2020-09-24
Celeste,GTCR20-089,H0008320,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.925,,Ag,ppm,0.5,0.093,0.007,ALS,YW20187973,2020-09-27
Celeste,GTCR20-089,H0008340,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.932,,Ag,ppm,0.5,0.093,0.007,ALS,YW20187973,2020-09-27
Celeste,GTCR20-089,H0008360,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.917,,Ag,ppm,0.5,0.093,0.007,ALS,YW20187973,2020-09-27
Celeste,GTCR20-090,V891900,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.908,,Ag,ppm,0.5,0.093,0.007,ALS,YW20197693,2020-10-07
Celeste,GTCR20-090,x412560,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.899,,Ag,ppm,0.5,0.093,0.007,ALS,YW20197693,2020-10-07
Celeste,GTCR20-090,X412620,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.87,,Ag,ppm,0.5,0.093,0.007,ALS,YW20197693,2020-10-07
Celeste,GTCR20-090,X412680,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.882,,Ag,ppm,0.5,0.093,0.007,ALS,YW20197693,2020-10-07
Celeste,GTCR20-090,X412740,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.882,,Ag,ppm,0.5,0.093,0.007,ALS,YW20197693,2020-10-07
Celeste,GTCR20-091,B0232040,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.872,,Ag,ppm,0.5,0.093,0.007,ALS,YW20204334,2020-10-16
Celeste,GTCR20-091,H0008400,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.901,,Ag,ppm,0.5,0.093,0.007,ALS,YW20204332,2020-10-15
Celeste,GTCR20-091,H0008480,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.913,,Ag,ppm,0.5,0.093,0.007,ALS,YW20204334,2020-10-16
Celeste,GTCR20-092,C256520,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.894,,Ag,ppm,0.5,0.093,0.007,ALS,YW20209801,2020-10-22
Celeste,GTCR20-092,V891960,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.836,,Ag,ppm,0.5,0.093,0.007,ALS,YW20209801,2020-10-22
Celeste,GTCR20-093,B0232060,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.912,,Ag,ppm,0.5,0.093,0.007,ALS,YW20221277,2020-10-29
Celeste,GTCR20-093,B0232120,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.936,,Ag,ppm,0.5,0.093,0.007,ALS,YW20221277,2020-10-29
Celeste,GTCR20-093,B0232160,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.873,,Ag,ppm,0.5,0.093,0.007,ALS,YW20221277,2020-10-29
Celeste,GTCR20-094,B0232220,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.903,,Ag,ppm,0.5,0.093,0.007,ALS,YW20227378,2020-11-18
Celeste,GTCR20-094,B0232340,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.863,,Ag,ppm,0.5,0.093,0.007,ALS,YW20227378,2020-11-18
Celeste,GTCR20-094,B0232360,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.876,,Ag,ppm,0.5,0.093,0.007,ALS,YW20227378,2020-11-18
Celeste,GTCR20-095,B0232420,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.905,,Ag,ppm,0.5,0.093,0.007,ALS,YW20229625,2020-11-16
Celeste,GTCR20-095,B0232460,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.91,,Ag,ppm,0.5,0.093,0.007,ALS,YW20229625,2020-11-16
Celeste,GTCR20-095,B0232500,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.904,,Ag,ppm,0.5,0.093,0.007,ALS,YW20229625,2020-11-16
Celeste,GTCR20-096,C256580,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.902,,Ag,ppm,0.5,0.093,0.007,ALS,YW20236231,2020-11-22
Celeste,GTCR20-096,C256640,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.882,,Ag,ppm,0.5,0.093,0.007,ALS,YW20236231,2020-11-22
Celeste,GTCR20-096,C256700,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.9,,Ag,ppm,0.5,0.093,0.007,ALS,YW20242888,2020-11-22
Celeste,GTCR20-096,C256760,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.898,,Ag,ppm,0.5,0.093,0.007,ALS,YW20242888,2020-11-22
Celeste,GTCR20-097,B0232580,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.864,,Ag,ppm,0.5,0.093,0.007,ALS,YW20246103,2020-11-24
Celeste,GTCR20-097,B0232640,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.897,,Ag,ppm,0.5,0.093,0.007,ALS,YW20246106,2020-11-24
Celeste,GTCR20-097,B0232700,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.868,,Ag,ppm,0.5,0.093,0.007,ALS,YW20246106,2020-11-24
Celeste,GTCR20-098,C256820,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.925,,Ag,ppm,0.5,0.093,0.007,ALS,YW20248844,2020-11-26
Celeste,GTCR20-098,C256880,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.898,,Ag,ppm,0.5,0.093,0.007,ALS,YW20248844,2020-11-26
Celeste,GTCR20-098,C256940,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.899,,Ag,ppm,0.5,0.093,0.007,ALS,YW20248844,2020-11-26
Celeste,GTCR20-099,B0232760,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.898,,Ag,ppm,0.5,0.093,0.007,ALS,YW20253779,2020-11-29
Celeste,GTCR20-100,C257000,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.895,,Ag,ppm,0.5,0.093,0.007,ALS,YW20257314,2020-12-07
Celeste,GTCR20-103,B0233020,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.93,,Ag,ppm,0.5,0.093,0.007,ALS,YW20262859,2020-12-06
Celeste,GTCR20-106,C257200,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.905,,Ag,ppm,0.5,0.093,0.007,ALS,YW20270079,2020-12-23
Celeste,GTCR20-109,C257280,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.887,,Ag,ppm,0.5,0.093,0.007,ALS,YW20270084,2021-01-06
Celeste,GTCR20-110,B0233060,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.879,,Ag,ppm,0.5,0.093,0.007,ALS,YW20271192,2020-12-23
Celeste,GTCR20-112,B0233080,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.922,,Ag,ppm,0.5,0.093,0.007,ALS,YW20278513,2021-01-12
Celeste,GTCR20-112,B0233120,,CRM,OREAS 232,Au,ppm,0.005,0.902,0.023,0.891,,Ag,ppm,0.5,0.093,0.007,ALS,YW20278513,2021-01-12
Celeste,TBY15-005,R443360,,CRM,20B,Au,ppm,0.005,20.23,0.545,21.4,,Ag,ppm,0.5,,,ALS,YW15048397,2015-04-16
Celeste,TBY15-007,R443480,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.6,,Ag,ppm,0.5,,,ALS,YW15048397,2015-04-16
Celeste,TBY15-009,R443580,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.1,,Ag,ppm,0.5,,,ALS,YW15049058,2015-04-28
Celeste,TBY15-011,R433600,,CRM,20B,Au,ppm,0.005,20.23,0.545,19.6,,Ag,ppm,0.5,,,ALS,YW15049058,2015-04-28
Celeste,TBY16-012,S344120,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.2,,Ag,ppm,0.5,,,ALS,YW16063785,2016-05-06
Celeste,TBY16-012,S344320,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.2,,Ag,ppm,0.5,,,ALS,YW16065403,2016-05-07
Celeste,TBY16-013,S519140,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.2,,Ag,ppm,0.5,,,ALS,YW16062837,2016-05-07
Celeste,TBY16-014,S345660,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.0,,Ag,ppm,0.5,,,ALS,YW16062837,2016-05-07
Celeste,TBY16-014,S345780,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.5,,Ag,ppm,0.5,,,ALS,YW16062837,2016-05-07
Celeste,TCG16-034,S521000,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.3,,Ag,ppm,0.5,,,ALS,YW16050306,2016-04-14
Celeste,TCG16-040,S521160,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.6,,Ag,ppm,0.5,,,ALS,YW16052980,2016-04-20
Celeste,TCG16-043,S521240,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.5,,Ag,ppm,0.5,,,ALS,YW16052980,2016-04-20
Celeste,TCG16-044,S521260,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.3,,Ag,ppm,0.5,,,ALS,YW16052980,2016-04-20
Celeste,TCG16-045,S345840,,CRM,20B,Au,ppm,0.005,20.23,0.545,19.75,,Ag,ppm,0.5,,,ALS,YW16067366,2016-05-13
Celeste,TCG16-046,S517560,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.2,,Ag,ppm,0.5,,,ALS,YW16067366,2016-05-13
Celeste,TCG16-052,S521360,,CRM,20B,Au,ppm,0.005,20.23,0.545,19.7,,Ag,ppm,0.5,,,ALS,YW16054330,2016-04-22
Celeste,TCG16-053,S521400,,CRM,20B,Au,ppm,0.005,20.23,0.545,19.65,,Ag,ppm,0.5,,,ALS,YW16054330,2016-04-22
Celeste,TCG16-055,S521540,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.4,,Ag,ppm,0.5,,,ALS,YW16054410,2016-04-20
Celeste,TCG19-062,E0008420,,CRM,20B,Au,ppm,0.005,20.23,0.545,19.75,,Ag,ppm,0.5,,,ALS,YW19225109,2019-09-28
Celeste,TCG19-062,E0008460,,CRM,20B,Au,ppm,0.005,20.23,0.545,19.9,,Ag,ppm,0.5,,,ALS,YW19225109,2019-09-28
Celeste,TCG20-064,B0235940,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.2,,Ag,ppm,0.5,,,ALS,YW20071739,2020-04-16
Celeste,TCG20-064,B0236520,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.2,,Ag,ppm,0.5,,,ALS,YW20073282,2020-04-18
Celeste,TCG20-064,B0236720,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.5,,Ag,ppm,0.5,,,ALS,YW20075018,2020-04-20
Celeste,TCG20-065,B0237060,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.3,,Ag,ppm,0.5,,,ALS,YW20082459,2020-04-27
Celeste,TCG20-065,B0237220,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.5,,Ag,ppm,0.5,,,ALS,YW20082658,2020-04-27
Celeste,TCG20-065,B0237260,,CRM,20B,Au,ppm,0.005,20.23,0.545,21.0,,Ag,ppm,0.5,,,ALS,YW20082658,2020-04-27
Celeste,TCR15-003,R432251,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.6,,Ag,ppm,0.5,,,ALS,YW15015793,2015-02-17
Celeste,TCR15-023,R432940,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.5,,Ag,ppm,0.5,,,ALS,YW15030042,2015-03-18
Celeste,TCR15-025,R432998,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.1,,Ag,ppm,0.5,,,ALS,YW15030047,2015-03-27
Celeste,TCR15-025,R433005,,CRM,20B,Au,ppm,0.005,20.23,0.545,19.75,,Ag,ppm,0.5,,,ALS,YW15030047,2015-03-27
Celeste,TCR15-029,R433140,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.2,,Ag,ppm,0.5,,,ALS,YW15043530,2015-04-07
Celeste,TCR15-030,R433240,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.2,,Ag,ppm,0.5,,,ALS,YW15046010,2015-04-13
Celeste,TCR15-031,R433440,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.1,,Ag,ppm,0.5,,,ALS,YW15047497,2015-04-14
Celeste,TCR15-035,R434120,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.9,,Ag,ppm,0.5,,,ALS,YW15116238,2015-08-25
Celeste,TCR15-037,R434220,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.9,,Ag,ppm,0.5,,,ALS,YW15118480,2015-08-21
Celeste,TCR15-039,R434345,,CRM,20B,Au,ppm,0.005,20.23,0.545,19.5,,Ag,ppm,0.5,,,ALS,YW15121578,2015-08-27
Celeste,TCR15-041,R434427,,CRM,20B,Au,ppm,0.005,20.23,0.545,19.8,,Ag,ppm,0.5,,,ALS,YW15125510,2015-09-05
Celeste,TCR15-042,R434460,,CRM,20B,Au,ppm,0.005,20.23,0.545,19.9,,Ag,ppm,0.5,,,ALS,YW15125510,2015-09-05
Celeste,TCR15-047,R434700,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.5,,Ag,ppm,0.5,,,ALS,YW15130327,2015-09-09
Celeste,TCR15-048,R433760,,CRM,20B,Au,ppm,0.005,20.23,0.545,19.6,,Ag,ppm,0.5,,,ALS,YW15134370,2015-09-18
Celeste,TCR15-049,R433740,,CRM,20B,Au,ppm,0.005,20.23,0.545,18.95,,Ag,ppm,0.5,,,ALS,YW15134370,2015-09-18
Celeste,TCR15-052,R433860,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.0,,Ag,ppm,0.5,,,ALS,YW15138216,2015-09-29
Celeste,TCR15-053,R433891,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.8,,Ag,ppm,0.5,,,ALS,YW15138216,2015-09-29
Celeste,TCR15-056,R433954,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.3,,Ag,ppm,0.5,,,ALS,YW15138216,2015-09-29
Celeste,TCR15-061,S346040,,CRM,20B,Au,ppm,0.005,20.23,0.545,21.2,,Ag,ppm,0.5,,,ALS,YW15168436,2015-11-14
Celeste,TCR15-062,S346060,,CRM,20B,Au,ppm,0.005,20.23,0.545,21.1,,Ag,ppm,0.5,,,ALS,YW15168436,2015-11-14
Celeste,TCR15-065,S342820,,CRM,20B,Au,ppm,0.005,20.23,0.545,19.75,,Ag,ppm,0.5,,,ALS,YW15165257,2015-11-10
Celeste,TCR15-068,S346180,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.0,,Ag,ppm,0.5,,,ALS,YW15170692,2015-11-17
Celeste,TCR15-070,S346240,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.4,,Ag,ppm,0.5,,,ALS,YW15170692,2015-11-17
Celeste,TCR18-078,E0006260,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.4,,Ag,ppm,0.5,,,ALS,YW18062609,2018-04-05
Celeste,TCR19-080,H0009240,,CRM,20B,Au,ppm,0.005,20.23,0.545,21.2,,Ag,ppm,0.5,,,ALS,YW19200078,2019-08-25
Celeste,TCR19-080,H0009300,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.9,,Ag,ppm,0.5,,,ALS,YW19200078,2019-08-25
Celeste,TCR19-081,H0009340,,CRM,20B,Au,ppm,0.005,20.23,0.545,19.5,,Ag,ppm,0.5,,,ALS,YW19203623,2019-08-30
Celeste,TCR19-083,H0009620,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.8,,Ag,ppm,0.5,,,ALS,YW19214452,2019-09-11
Celeste,TCR19-086,H0009720,,CRM,20B,Au,ppm,0.005,20.23,0.545,19.9,,Ag,ppm,0.5,,,ALS,YW19216293,2019-09-11
Celeste,TCR19-087,H0009800,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.4,,Ag,ppm,0.5,,,ALS,YW19219658,2019-09-20
Celeste,TCR19-087,H0009840,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.8,,Ag,ppm,0.5,,,ALS,YW19219658,2019-09-20
Celeste,TNB14-005,N905740,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.6,,Ag,ppm,0.5,,,ALS,YW14056968,2014-05-23
Celeste,TNB14-005,N905760,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.3,,Ag,ppm,0.5,,,ALS,YW14056968,2014-05-23
Celeste,TNB14-005,N905780,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.2,,Ag,ppm,0.5,,,ALS,YW14056968,2014-05-23
Celeste,TNB14-006,N905940,,CRM,20B,Au,ppm,0.005,20.23,0.545,21.2,,Ag,ppm,0.5,,,ALS,YW14053686,2014-05-21
Celeste,TNB14-008,R114320,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.8,,Ag,ppm,0.5,,,ALS,YW14053685,2014-05-08
Celeste,TNB14-011,N906000,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.8,,Ag,ppm,0.5,,,ALS,YW14056966,2014-05-21
Celeste,TNB14-011,R114540,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.1,,Ag,ppm,0.5,,,ALS,YW14056966,2014-05-21
Celeste,TNB14-011,R114580,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.7,,Ag,ppm,0.5,,,ALS,YW14056966,2014-05-21
Celeste,TNB14-014,R114760,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.3,,Ag,ppm,0.5,,,ALS,YW14063885,2014-05-24
Celeste,TNB14-015,R115231,,CRM,20B,Au,ppm,0.005,20.23,0.545,21.2,,Ag,ppm,0.5,,,ALS,YW14113737,2014-08-12
Celeste,TNB14-015,R115234,,CRM,20B,Au,ppm,0.005,20.23,0.545,21.0,,Ag,ppm,0.5,,,ALS,YW14113737,2014-08-12
Celeste,TNB14-015,R115236,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.6,,Ag,ppm,0.5,,,ALS,YW14113737,2014-08-12
Celeste,TNB14-015,R115243,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.3,,Ag,ppm,0.5,,,ALS,YW14113737,2014-08-12
Celeste,TNB14-016,R115300,,CRM,20B,Au,ppm,0.005,20.23,0.545,19.9,,Ag,ppm,0.5,,,ALS,YW14113737,2014-08-12
Celeste,TNB14-018,R115373,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.4,,Ag,ppm,0.5,,,ALS,YW14119523,2014-08-20
Celeste,TNB14-019,R115407,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.5,,Ag,ppm,0.5,,,ALS,YW14119523,2014-08-20
Celeste,TNB14-020,R115447,,CRM,20B,Au,ppm,0.005,20.23,0.545,21.0,,Ag,ppm,0.5,,,ALS,YW14119523,2014-08-20
Celeste,TNB14-021,R115485,,CRM,20B,Au,ppm,0.005,20.23,0.545,19.9,,Ag,ppm,0.5,,,ALS,YW14119523,2014-08-20
Celeste,TNB14-021,R115489,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.3,,Ag,ppm,0.5,,,ALS,YW14119523,2014-08-20
Celeste,TNB14-022,R432018,,CRM,20B,Au,ppm,0.005,20.23,0.545,20.7,,Ag,ppm,0.5,,,ALS,YW14119653,2014-08-25
